Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción
"12 junio 2025, 10:54:46 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215767' for the user with id '1674' for the grade item with id '2375'.
"12 junio 2025, 10:54:46 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215765' for the user with id '1674' for the grade item with id '2376'.
"12 junio 2025, 10:54:46 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215762' for the user with id '1674' for the grade item with id '2378'.
"12 junio 2025, 10:54:46 AM",1674,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1674' updated the grade with id '215763' for the user with id '1674' for the grade item with id '2047'.
"12 junio 2025, 10:47:30 AM",1685,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1685' updated the grade with id '227520' for the user with id '1685' for the grade item with id '2047'.
"12 junio 2025, 9:13:18 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227119' for the user with id '1660' for the grade item with id '2042'.
"12 junio 2025, 9:13:18 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227115' for the user with id '1660' for the grade item with id '2375'.
"12 junio 2025, 9:13:18 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227113' for the user with id '1660' for the grade item with id '2376'.
"12 junio 2025, 9:13:18 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227114' for the user with id '1660' for the grade item with id '2378'.
"12 junio 2025, 9:13:18 AM",1660,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1660' updated the grade with id '227126' for the user with id '1660' for the grade item with id '2047'.
"12 junio 2025, 8:43:12 AM",1683,1683,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1683' updated the grade with id '227174' for the user with id '1683' for the grade item with id '2047'.
"12 junio 2025, 7:53:44 AM",1190,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1190' updated the grade with id '227402' for the user with id '1190' for the grade item with id '2047'.
"12 junio 2025, 12:28:05 AM",1681,1681,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1681' updated the grade with id '227018' for the user with id '1681' for the grade item with id '2047'.
"12 junio 2025, 12:28:05 AM",1680,1680,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1680' updated the grade with id '227044' for the user with id '1680' for the grade item with id '2047'.
"11 junio 2025, 7:36:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227757' for the user with id '1663' for the grade item with id '2042'.
"11 junio 2025, 7:36:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227753' for the user with id '1663' for the grade item with id '2375'.
"11 junio 2025, 7:36:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227751' for the user with id '1663' for the grade item with id '2376'.
"11 junio 2025, 7:36:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227752' for the user with id '1663' for the grade item with id '2378'.
"11 junio 2025, 7:36:33 AM",1663,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1663' updated the grade with id '227803' for the user with id '1663' for the grade item with id '2045'.
"10 junio 2025, 9:24:02 AM",1682,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1682' updated the grade with id '227207' for the user with id '1682' for the grade item with id '2047'.
"10 junio 2025, 9:23:57 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227186' for the user with id '1678' for the grade item with id '2042'.
"10 junio 2025, 9:23:57 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227182' for the user with id '1678' for the grade item with id '2375'.
"10 junio 2025, 9:23:57 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227180' for the user with id '1678' for the grade item with id '2376'.
"10 junio 2025, 9:23:57 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227181' for the user with id '1678' for the grade item with id '2378'.
"10 junio 2025, 9:23:57 AM",1678,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1678' updated the grade with id '227190' for the user with id '1678' for the grade item with id '2047'.
"10 junio 2025, 7:05:57 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227770' for the user with id '1193' for the grade item with id '2042'.
"10 junio 2025, 7:05:56 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227766' for the user with id '1193' for the grade item with id '2375'.
"10 junio 2025, 7:05:56 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227764' for the user with id '1193' for the grade item with id '2376'.
"10 junio 2025, 7:05:56 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227761' for the user with id '1193' for the grade item with id '2378'.
"10 junio 2025, 7:05:56 AM",1193,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1193' updated the grade with id '227760' for the user with id '1193' for the grade item with id '2045'.
"10 junio 2025, 6:30:13 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227741' for the user with id '1527' for the grade item with id '2042'.
"10 junio 2025, 6:30:13 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227737' for the user with id '1527' for the grade item with id '2375'.
"10 junio 2025, 6:30:13 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227735' for the user with id '1527' for the grade item with id '2376'.
"10 junio 2025, 6:30:13 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227736' for the user with id '1527' for the grade item with id '2378'.
"10 junio 2025, 6:30:13 AM",1527,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1527' updated the grade with id '227744' for the user with id '1527' for the grade item with id '2045'.
"9 junio 2025, 7:31:38 AM",1679,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1679' updated the grade with id '226997' for the user with id '1679' for the grade item with id '2047'.
"8 junio 2025, 10:51:43 AM",1677,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1677' updated the grade with id '227220' for the user with id '1677' for the grade item with id '2047'.
"6 junio 2025, 3:39:31 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227202' for the user with id '1685' for the grade item with id '2042'.
"6 junio 2025, 3:39:31 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227198' for the user with id '1685' for the grade item with id '2375'.
"6 junio 2025, 3:39:31 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227196' for the user with id '1685' for the grade item with id '2376'.
"6 junio 2025, 3:39:31 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227197' for the user with id '1685' for the grade item with id '2378'.
"6 junio 2025, 3:39:31 PM",1685,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1685' updated the grade with id '227519' for the user with id '1685' for the grade item with id '2045'.
"6 junio 2025, 12:43:14 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227247' for the user with id '1190' for the grade item with id '2042'.
"6 junio 2025, 12:43:14 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227243' for the user with id '1190' for the grade item with id '2375'.
"6 junio 2025, 12:43:14 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227241' for the user with id '1190' for the grade item with id '2376'.
"6 junio 2025, 12:43:14 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227242' for the user with id '1190' for the grade item with id '2378'.
"6 junio 2025, 12:43:14 PM",1190,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1190' updated the grade with id '227401' for the user with id '1190' for the grade item with id '2045'.
"6 junio 2025, 12:22:02 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"6 junio 2025, 12:22:01 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227259' for the user with id '1684' for the grade item with id '2375'.
"6 junio 2025, 12:22:01 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227257' for the user with id '1684' for the grade item with id '2376'.
"6 junio 2025, 12:22:01 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227258' for the user with id '1684' for the grade item with id '2378'.
"6 junio 2025, 12:22:01 PM",1684,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1684' updated the grade with id '227266' for the user with id '1684' for the grade item with id '2045'.
"6 junio 2025, 10:17:36 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227228' for the user with id '1677' for the grade item with id '2042'.
"6 junio 2025, 10:17:36 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227224' for the user with id '1677' for the grade item with id '2375'.
"6 junio 2025, 10:17:36 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227222' for the user with id '1677' for the grade item with id '2376'.
"6 junio 2025, 10:17:35 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227219' for the user with id '1677' for the grade item with id '2378'.
"6 junio 2025, 10:17:35 AM",1677,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1677' updated the grade with id '227218' for the user with id '1677' for the grade item with id '2045'.
"6 junio 2025, 10:14:53 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227215' for the user with id '1682' for the grade item with id '2042'.
"6 junio 2025, 10:14:53 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227211' for the user with id '1682' for the grade item with id '2375'.
"6 junio 2025, 10:14:53 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227209' for the user with id '1682' for the grade item with id '2376'.
"6 junio 2025, 10:14:53 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227206' for the user with id '1682' for the grade item with id '2378'.
"6 junio 2025, 10:14:53 AM",1682,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1682' updated the grade with id '227205' for the user with id '1682' for the grade item with id '2045'.
"6 junio 2025, 10:12:16 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227186' for the user with id '1678' for the grade item with id '2042'.
"6 junio 2025, 10:12:16 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227182' for the user with id '1678' for the grade item with id '2375'.
"6 junio 2025, 10:12:16 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227180' for the user with id '1678' for the grade item with id '2376'.
